id,nome,arquivo,categoria,fonte,x,y,largura,altura,fundo
s03_hexes_terreno_locais_15,hexes_terreno_locais_15,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_15.png,hexes_terreno_locais,03-1000614717.png,1144,700,65,100,transparente
s03_hexes_terreno_locais_16,hexes_terreno_locais_16,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_16.png,hexes_terreno_locais,03-1000614717.png,1215,700,80,100,transparente
s03_hexes_terreno_locais_17,hexes_terreno_locais_17,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_17.png,hexes_terreno_locais,03-1000614717.png,1297,700,87,100,transparente
s03_hexes_terreno_locais_18,hexes_terreno_locais_18,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_18.png,hexes_terreno_locais,03-1000614717.png,1388,700,69,100,transparente
s03_hexes_terreno_locais_19,hexes_terreno_locais_19,assets_individuais/hexes_terreno_locais/hexes_terreno_locais_19.png,hexes_terreno_locais,03-1000614717.png,1462,700,66,100,transparente
s03_tiles_portas_masmorra_01,tiles_portas_masmorra_01,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_01.png,tiles_portas_masmorra,03-1000614717.png,11,790,68,90,transparente
s03_tiles_portas_masmorra_02,tiles_portas_masmorra_02,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_02.png,tiles_portas_masmorra,03-1000614717.png,82,790,73,90,transparente
s03_tiles_portas_masmorra_03,tiles_portas_masmorra_03,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_03.png,tiles_portas_masmorra,03-1000614717.png,158,790,84,90,transparente
s03_tiles_portas_masmorra_04,tiles_portas_masmorra_04,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_04.png,tiles_portas_masmorra,03-1000614717.png,247,790,71,90,transparente
s03_tiles_portas_masmorra_05,tiles_portas_masmorra_05,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_05.png,tiles_portas_masmorra,03-1000614717.png,328,790,49,90,transparente
s03_tiles_portas_masmorra_06,tiles_portas_masmorra_06,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_06.png,tiles_portas_masmorra,03-1000614717.png,381,790,44,90,transparente
s03_tiles_portas_masmorra_07,tiles_portas_masmorra_07,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_07.png,tiles_portas_masmorra,03-1000614717.png,428,790,56,90,transparente
s03_tiles_portas_masmorra_08,tiles_portas_masmorra_08,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_08.png,tiles_portas_masmorra,03-1000614717.png,494,790,39,90,transparente
s03_tiles_portas_masmorra_09,tiles_portas_masmorra_09,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_09.png,tiles_portas_masmorra,03-1000614717.png,551,790,41,90,transparente
s03_tiles_portas_masmorra_10,tiles_portas_masmorra_10,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_10.png,tiles_portas_masmorra,03-1000614717.png,613,790,51,90,transparente
s03_tiles_portas_masmorra_11,tiles_portas_masmorra_11,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_11.png,tiles_portas_masmorra,03-1000614717.png,682,790,46,90,transparente
s03_tiles_portas_masmorra_12,tiles_portas_masmorra_12,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_12.png,tiles_portas_masmorra,03-1000614717.png,743,790,69,90,transparente
s03_tiles_portas_masmorra_13,tiles_portas_masmorra_13,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_13.png,tiles_portas_masmorra,03-1000614717.png,820,790,62,90,transparente
s03_tiles_portas_masmorra_14,tiles_portas_masmorra_14,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_14.png,tiles_portas_masmorra,03-1000614717.png,890,790,71,90,transparente
s03_tiles_portas_masmorra_15,tiles_portas_masmorra_15,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_15.png,tiles_portas_masmorra,03-1000614717.png,967,790,84,90,transparente
s03_tiles_portas_masmorra_16,tiles_portas_masmorra_16,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_16.png,tiles_portas_masmorra,03-1000614717.png,1058,790,72,90,transparente
s03_tiles_portas_masmorra_17,tiles_portas_masmorra_17,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_17.png,tiles_portas_masmorra,03-1000614717.png,1137,790,76,90,transparente
s03_tiles_portas_masmorra_18,tiles_portas_masmorra_18,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_18.png,tiles_portas_masmorra,03-1000614717.png,1223,790,56,90,transparente
s03_tiles_portas_masmorra_19,tiles_portas_masmorra_19,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_19.png,tiles_portas_masmorra,03-1000614717.png,1296,790,38,90,transparente
s03_tiles_portas_masmorra_20,tiles_portas_masmorra_20,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_20.png,tiles_portas_masmorra,03-1000614717.png,1342,790,36,90,transparente
s03_tiles_portas_masmorra_21,tiles_portas_masmorra_21,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_21.png,tiles_portas_masmorra,03-1000614717.png,1385,790,64,90,transparente
s03_tiles_portas_masmorra_22,tiles_portas_masmorra_22,assets_individuais/tiles_portas_masmorra/tiles_portas_masmorra_22.png,tiles_portas_masmorra,03-1000614717.png,1456,790,72,90,transparente
s03_mobiliario_props_01,mobiliario_props_01,assets_individuais/mobiliario_props/mobiliario_props_01.png,mobiliario_props,03-1000614717.png,11,870,102,85,transparente
s03_mobiliario_props_02,mobiliario_props_02,assets_individuais/mobiliario_props/mobiliario_props_02.png,mobiliario_props,03-1000614717.png,121,870,90,85,transparente
s03_mobiliario_props_03,mobiliario_props_03,assets_individuais/mobiliario_props/mobiliario_props_03.png,mobiliario_props,03-1000614717.png,217,870,91,85,transparente
s03_mobiliario_props_04,mobiliario_props_04,assets_individuais/mobiliario_props/mobiliario_props_04.png,mobiliario_props,03-1000614717.png,313,870,94,85,transparente
s03_mobiliario_props_05,mobiliario_props_05,assets_individuais/mobiliario_props/mobiliario_props_05.png,mobiliario_props,03-1000614717.png,413,870,94,85,transparente
s03_mobiliario_props_06,mobiliario_props_06,assets_individuais/mobiliario_props/mobiliario_props_06.png,mobiliario_props,03-1000614717.png,513,870,96,85,transparente
s03_mobiliario_props_07,mobiliario_props_07,assets_individuais/mobiliario_props/mobiliario_props_07.png,mobiliario_props,03-1000614717.png,621,870,169,85,transparente
s03_mobiliario_props_08,mobiliario_props_08,assets_individuais/mobiliario_props/mobiliario_props_08.png,mobiliario_props,03-1000614717.png,801,870,157,85,transparente
s03_mobiliario_props_09,mobiliario_props_09,assets_individuais/mobiliario_props/mobiliario_props_09.png,mobiliario_props,03-1000614717.png,960,870,76,85,transparente
s03_mobiliario_props_10,mobiliario_props_10,assets_individuais/mobiliario_props/mobiliario_props_10.png,mobiliario_props,03-1000614717.png,1039,870,72,85,transparente
s03_mobiliario_props_11,mobiliario_props_11,assets_individuais/mobiliario_props/mobiliario_props_11.png,mobiliario_props,03-1000614717.png,1115,870,76,85,transparente
s03_mobiliario_props_12,mobiliario_props_12,assets_individuais/mobiliario_props/mobiliario_props_12.png,mobiliario_props,03-1000614717.png,1194,870,79,85,transparente
s03_mobiliario_props_13,mobiliario_props_13,assets_individuais/mobiliario_props/mobiliario_props_13.png,mobiliario_props,03-1000614717.png,1273,870,81,85,transparente
s03_mobiliario_props_14,mobiliario_props_14,assets_individuais/mobiliario_props/mobiliario_props_14.png,mobiliario_props,03-1000614717.png,1356,870,81,85,transparente
s03_mobiliario_props_15,mobiliario_props_15,assets_individuais/mobiliario_props/mobiliario_props_15.png,mobiliario_props,03-1000614717.png,1439,870,82,85,transparente
s03_papeis_variantes_01,papeis_variantes_01,assets_individuais/papeis_variantes/papeis_variantes_01.png,papeis_variantes,03-1000614717.png,0,925,102,99,transparente
s03_papeis_variantes_02,papeis_variantes_02,assets_individuais/papeis_variantes/papeis_variantes_02.png,papeis_variantes,03-1000614717.png,102,925,101,99,transparente
s03_papeis_variantes_03,papeis_variantes_03,assets_individuais/papeis_variantes/papeis_variantes_03.png,papeis_variantes,03-1000614717.png,203,925,102,99,transparente
s03_papeis_variantes_04,papeis_variantes_04,assets_individuais/papeis_variantes/papeis_variantes_04.png,papeis_variantes,03-1000614717.png,305,925,102,99,transparente
s03_papeis_variantes_05,papeis_variantes_05,assets_individuais/papeis_variantes/papeis_variantes_05.png,papeis_variantes,03-1000614717.png,407,925,101,99,transparente
s03_papeis_variantes_06,papeis_variantes_06,assets_individuais/papeis_variantes/papeis_variantes_06.png,papeis_variantes,03-1000614717.png,508,925,102,99,transparente
s03_barras_hud_variantes_01,barras_hud_variantes_01,assets_individuais/barras_hud_variantes/barras_hud_variantes_01.png,barras_hud_variantes,03-1000614717.png,610,925,88,99,transparente
s03_barras_hud_variantes_02,barras_hud_variantes_02,assets_individuais/barras_hud_variantes/barras_hud_variantes_02.png,barras_hud_variantes,03-1000614717.png,698,925,87,99,transparente
s03_barras_hud_variantes_03,barras_hud_variantes_03,assets_individuais/barras_hud_variantes/barras_hud_variantes_03.png,barras_hud_variantes,03-1000614717.png,785,925,87,99,transparente
s03_barras_hud_variantes_04,barras_hud_variantes_04,assets_individuais/barras_hud_variantes/barras_hud_variantes_04.png,barras_hud_variantes,03-1000614717.png,872,925,88,99,transparente
s03_dados_variantes_01,dados_variantes_01,assets_individuais/dados_variantes/dados_variantes_01.png,dados_variantes,03-1000614717.png,960,870,96,154,transparente
s03_dados_variantes_02,dados_variantes_02,assets_individuais/dados_variantes/dados_variantes_02.png,dados_variantes,03-1000614717.png,1056,870,96,154,transparente
s03_dados_variantes_03,dados_variantes_03,assets_individuais/dados_variantes/dados_variantes_03.png,dados_variantes,03-1000614717.png,1152,870,96,154,transparente
s03_dados_variantes_04,dados_variantes_04,assets_individuais/dados_variantes/dados_variantes_04.png,dados_variantes,03-1000614717.png,1248,870,96,154,transparente
s03_dados_variantes_05,dados_variantes_05,assets_individuais/dados_variantes/dados_variantes_05.png,dados_variantes,03-1000614717.png,1344,870,96,154,transparente
s03_dados_variantes_06,dados_variantes_06,assets_individuais/dados_variantes/dados_variantes_06.png,dados_variantes,03-1000614717.png,1440,870,96,154,transparente
s04_logo_old_school_essentials,logo_old_school_essentials,assets_individuais/marca_navegacao/logo_old_school_essentials.png,marca_navegacao,04-1000614714.png,18,10,239,120,transparente
s04_icone_menu,icone_menu,assets_individuais/marca_navegacao/icone_menu.png,marca_navegacao,04-1000614714.png,265,10,101,120,transparente
s04_icone_configuracoes,icone_configuracoes,assets_individuais/marca_navegacao/icone_configuracoes.png,marca_navegacao,04-1000614714.png,372,10,97,120,transparente
s04_icone_voltar,icone_voltar,assets_individuais/marca_navegacao/icone_voltar.png,marca_navegacao,04-1000614714.png,475,10,97,120,transparente
s04_icone_fechar,icone_fechar,assets_individuais/marca_navegacao/icone_fechar.png,marca_navegacao,04-1000614714.png,578,10,97,120,transparente
s04_icone_pergaminho,icone_pergaminho,assets_individuais/marca_navegacao/icone_pergaminho.png,marca_navegacao,04-1000614714.png,681,10,96,120,transparente
s04_tocha,tocha,assets_individuais/marca_navegacao/tocha.png,marca_navegacao,04-1000614714.png,800,10,64,120,transparente
s04_tempo_30m,tempo_30m,assets_individuais/recursos_navegacao/tempo_30m.png,recursos_navegacao,04-1000614714.png,25,140,106,110,transparente
s04_racoes_4,racoes_4,assets_individuais/recursos_navegacao/racoes_4.png,recursos_navegacao,04-1000614714.png,137,140,100,110,transparente
s04_movimento_90,movimento_90,assets_individuais/recursos_navegacao/movimento_90.png,recursos_navegacao,04-1000614714.png,242,140,100,110,transparente
s04_icone_dado,icone_dado,assets_individuais/recursos_navegacao/icone_dado.png,recursos_navegacao,04-1000614714.png,348,140,98,110,transparente
s04_icone_livro,icone_livro,assets_individuais/recursos_navegacao/icone_livro.png,recursos_navegacao,04-1000614714.png,452,140,99,110,transparente
s04_icone_mapa,icone_mapa,assets_individuais/recursos_navegacao/icone_mapa.png,recursos_navegacao,04-1000614714.png,556,140,100,110,transparente
s04_icone_grupo,icone_grupo,assets_individuais/recursos_navegacao/icone_grupo.png,recursos_navegacao,04-1000614714.png,661,140,98,110,transparente
s04_icone_mochila,icone_mochila,assets_individuais/recursos_navegacao/icone_mochila.png,recursos_navegacao,04-1000614714.png,764,140,99,110,transparente
s04_continuar,continuar,assets_individuais/rotulos_botoes/continuar.png,rotulos_botoes,04-1000614714.png,17,255,122,95,transparente
s04_nova_campanha,nova_campanha,assets_individuais/rotulos_botoes/nova_campanha.png,rotulos_botoes,04-1000614714.png,143,255,111,95,transparente
s04_criar_personagem,criar_personagem,assets_individuais/rotulos_botoes/criar_personagem.png,rotulos_botoes,04-1000614714.png,258,255,121,95,transparente
s04_fighter,fighter,assets_individuais/rotulos_botoes/fighter.png,rotulos_botoes,04-1000614714.png,387,255,119,95,transparente
s04_cleric,cleric,assets_individuais/rotulos_botoes/cleric.png,rotulos_botoes,04-1000614714.png,513,255,119,95,transparente
s04_magic_user,magic_user,assets_individuais/rotulos_botoes/magic_user.png,rotulos_botoes,04-1000614714.png,637,255,120,95,transparente
s04_thief,thief,assets_individuais/rotulos_botoes/thief.png,rotulos_botoes,04-1000614714.png,761,255,107,95,transparente
s04_forca_for,forca_for,assets_individuais/atributos_status/forca_for.png,atributos_status,04-1000614714.png,23,355,87,95,transparente
s04_inteligencia_int,inteligencia_int,assets_individuais/atributos_status/inteligencia_int.png,atributos_status,04-1000614714.png,124,355,88,95,transparente
s04_sabedoria_sab,sabedoria_sab,assets_individuais/atributos_status/sabedoria_sab.png,atributos_status,04-1000614714.png,227,355,88,95,transparente
s04_destreza_des,destreza_des,assets_individuais/atributos_status/destreza_des.png,atributos_status,04-1000614714.png,328,355,89,95,transparente
s04_constituicao_con,constituicao_con,assets_individuais/atributos_status/constituicao_con.png,atributos_status,04-1000614714.png,431,355,89,95,transparente
s04_carisma_car,carisma_car,assets_individuais/atributos_status/carisma_car.png,atributos_status,04-1000614714.png,533,355,90,95,transparente
s04_classe_armadura,classe_armadura,assets_individuais/atributos_status/classe_armadura.png,atributos_status,04-1000614714.png,641,355,62,95,transparente
s04_valor_colchetes,valor_colchetes,assets_individuais/atributos_status/valor_colchetes.png,atributos_status,04-1000614714.png,701,355,79,95,transparente
s04_coracao,coracao,assets_individuais/atributos_status/coracao.png,atributos_status,04-1000614714.png,795,355,72,95,transparente
s04_porta,porta,assets_individuais/acoes_perigos/porta.png,acoes_perigos,04-1000614714.png,25,460,86,115,transparente
s04_escada,escada,assets_individuais/acoes_perigos/escada.png,acoes_perigos,04-1000614714.png,125,460,87,115,transparente
s04_armadilha,armadilha,assets_individuais/acoes_perigos/armadilha.png,acoes_perigos,04-1000614714.png,229,460,87,115,transparente
s04_bau,bau,assets_individuais/acoes_perigos/bau.png,acoes_perigos,04-1000614714.png,330,460,87,115,transparente
s04_caveira_perigo,caveira_perigo,assets_individuais/acoes_perigos/caveira_perigo.png,acoes_perigos,04-1000614714.png,433,460,87,115,transparente
s04_tocha_radiante,tocha_radiante,assets_individuais/acoes_perigos/tocha_radiante.png,acoes_perigos,04-1000614714.png,537,460,87,115,transparente
s04_olho,olho,assets_individuais/acoes_perigos/olho.png,acoes_perigos,04-1000614714.png,645,460,95,115,transparente
s04_espadas_cruzadas,espadas_cruzadas,assets_individuais/acoes_perigos/espadas_cruzadas.png,acoes_perigos,04-1000614714.png,754,460,102,115,transparente
s04_guerreiro,guerreiro,assets_individuais/tokens_compactos/guerreiro.png,tokens_compactos,04-1000614714.png,17,575,108,120,transparente
s04_mago,mago,assets_individuais/tokens_compactos/mago.png,tokens_compactos,04-1000614714.png,123,575,108,120,transparente
s04_arqueiro,arqueiro,assets_individuais/tokens_compactos/arqueiro.png,tokens_compactos,04-1000614714.png,230,575,108,120,transparente
s04_ladino,ladino,assets_individuais/tokens_compactos/ladino.png,tokens_compactos,04-1000614714.png,336,575,108,120,transparente
s04_goblin,goblin,assets_individuais/tokens_compactos/goblin.png,tokens_compactos,04-1000614714.png,442,575,108,120,transparente
s04_lobo,lobo,assets_individuais/tokens_compactos/lobo.png,tokens_compactos,04-1000614714.png,549,575,108,120,transparente
s04_esqueleto,esqueleto,assets_individuais/tokens_compactos/esqueleto.png,tokens_compactos,04-1000614714.png,656,575,108,120,transparente
s04_orc,orc,assets_individuais/tokens_compactos/orc.png,tokens_compactos,04-1000614714.png,763,575,109,120,transparente
s04_floresta,floresta,assets_individuais/hexes_compactos/floresta.png,hexes_compactos,04-1000614714.png,0,695,127,145,transparente
s04_planicie,planicie,assets_individuais/hexes_compactos/planicie.png,hexes_compactos,04-1000614714.png,127,695,128,145,transparente
s04_montanha,montanha,assets_individuais/hexes_compactos/montanha.png,hexes_compactos,04-1000614714.png,255,695,127,145,transparente
s04_colinas,colinas,assets_individuais/hexes_compactos/colinas.png,hexes_compactos,04-1000614714.png,382,695,127,145,transparente
s04_pantano,pantano,assets_individuais/hexes_compactos/pantano.png,hexes_compactos,04-1000614714.png,509,695,127,145,transparente
s04_agua,agua,assets_individuais/hexes_compactos/agua.png,hexes_compactos,04-1000614714.png,636,695,128,145,transparente
s04_desconhecido,desconhecido,assets_individuais/hexes_compactos/desconhecido.png,hexes_compactos,04-1000614714.png,764,695,127,145,transparente
s04_triangulo_branco,triangulo_branco,assets_individuais/marcadores_compactos/triangulo_branco.png,marcadores_compactos,04-1000614714.png,24,840,54,70,transparente
s04_triangulo_vermelho,triangulo_vermelho,assets_individuais/marcadores_compactos/triangulo_vermelho.png,marcadores_compactos,04-1000614714.png,103,840,54,70,transparente
s04_triangulo_azul,triangulo_azul,assets_individuais/marcadores_compactos/triangulo_azul.png,marcadores_compactos,04-1000614714.png,183,840,55,70,transparente
s04_triangulo_verde,triangulo_verde,assets_individuais/marcadores_compactos/triangulo_verde.png,marcadores_compactos,04-1000614714.png,265,840,55,70,transparente
s04_triangulo_amarelo,triangulo_amarelo,assets_individuais/marcadores_compactos/triangulo_amarelo.png,marcadores_compactos,04-1000614714.png,347,840,55,70,transparente
s04_triangulo_roxo,triangulo_roxo,assets_individuais/marcadores_compactos/triangulo_roxo.png,marcadores_compactos,04-1000614714.png,429,840,54,70,transparente
s04_circulo_vermelho,circulo_vermelho,assets_individuais/marcadores_compactos/circulo_vermelho.png,marcadores_compactos,04-1000614714.png,511,840,54,70,transparente
s04_circulo_azul,circulo_azul,assets_individuais/marcadores_compactos/circulo_azul.png,marcadores_compactos,04-1000614714.png,597,840,55,70,transparente
s04_circulo_verde,circulo_verde,assets_individuais/marcadores_compactos/circulo_verde.png,marcadores_compactos,04-1000614714.png,668,840,55,70,transparente
s04_circulo_amarelo,circulo_amarelo,assets_individuais/marcadores_compactos/circulo_amarelo.png,marcadores_compactos,04-1000614714.png,738,840,55,70,transparente
s04_circulo_vazio,circulo_vazio,assets_individuais/marcadores_compactos/circulo_vazio.png,marcadores_compactos,04-1000614714.png,808,840,56,70,transparente
s04_linha_tracejada,linha_tracejada,assets_individuais/linhas_molduras/linha_tracejada.png,linhas_molduras,04-1000614714.png,274,910,109,85,transparente
s04_linha_pontilhada,linha_pontilhada,assets_individuais/linhas_molduras/linha_pontilhada.png,linhas_molduras,04-1000614714.png,403,910,78,85,transparente
s04_linha_solida,linha_solida,assets_individuais/linhas_molduras/linha_solida.png,linhas_molduras,04-1000614714.png,492,910,70,85,transparente
s04_linha_dupla,linha_dupla,assets_individuais/linhas_molduras/linha_dupla.png,linhas_molduras,04-1000614714.png,589,910,70,85,transparente
s04_linha_textura,linha_textura,assets_individuais/linhas_molduras/linha_textura.png,linhas_molduras,04-1000614714.png,679,910,79,85,transparente
s04_moldura_branca,moldura_branca,assets_individuais/linhas_molduras/moldura_branca.png,linhas_molduras,04-1000614714.png,781,910,23,85,transparente
s04_moldura_vermelha,moldura_vermelha,assets_individuais/linhas_molduras/moldura_vermelha.png,linhas_molduras,04-1000614714.png,825,910,18,85,transparente
s04_moldura_tracejada,moldura_tracejada,assets_individuais/linhas_molduras/moldura_tracejada.png,linhas_molduras,04-1000614714.png,837,910,23,85,transparente
s04_papel_envelhecido,papel_envelhecido,assets_individuais/papeis_compactos/papel_envelhecido.png,papeis_compactos,04-1000614714.png,22,980,141,185,transparente
s04_papel_pautado,papel_pautado,assets_individuais/papeis_compactos/papel_pautado.png,papeis_compactos,04-1000614714.png,184,980,122,185,transparente
s04_papel_borda_vermelha,papel_borda_vermelha,assets_individuais/papeis_compactos/papel_borda_vermelha.png,papeis_compactos,04-1000614714.png,322,980,132,185,transparente
s04_papel_borda_preta,papel_borda_preta,assets_individuais/papeis_compactos/papel_borda_preta.png,papeis_compactos,04-1000614714.png,468,980,126,185,transparente
s04_papel_rasgado,papel_rasgado,assets_individuais/papeis_compactos/papel_rasgado.png,papeis_compactos,04-1000614714.png,606,980,127,185,transparente
s04_papel_escuro,papel_escuro,assets_individuais/papeis_compactos/papel_escuro.png,papeis_compactos,04-1000614714.png,745,980,124,185,transparente
s04_barra_vida,barra_vida,assets_individuais/barras_compactas/barra_vida.png,barras_compactas,04-1000614714.png,28,1165,197,70,transparente
s04_barra_armadura,barra_armadura,assets_individuais/barras_compactas/barra_armadura.png,barras_compactas,04-1000614714.png,244,1165,195,70,transparente
s04_barra_xp,barra_xp,assets_individuais/barras_compactas/barra_xp.png,barras_compactas,04-1000614714.png,455,1165,192,70,transparente
s04_barra_viagem,barra_viagem,assets_individuais/barras_compactas/barra_viagem.png,barras_compactas,04-1000614714.png,662,1165,193,70,transparente
s04_dado_d4,dado_d4,assets_individuais/dados_compactos/dado_d4.png,dados_compactos,04-1000614714.png,61,1230,93,110,transparente
s04_dado_d6,dado_d6,assets_individuais/dados_compactos/dado_d6.png,dados_compactos,04-1000614714.png,192,1230,99,110,transparente
s04_dado_d8,dado_d8,assets_individuais/dados_compactos/dado_d8.png,dados_compactos,04-1000614714.png,329,1230,96,110,transparente
s04_dado_d10,dado_d10,assets_individuais/dados_compactos/dado_d10.png,dados_compactos,04-1000614714.png,463,1230,95,110,transparente
s04_dado_d12,dado_d12,assets_individuais/dados_compactos/dado_d12.png,dados_compactos,04-1000614714.png,596,1230,95,110,transparente
s04_dado_d20,dado_d20,assets_individuais/dados_compactos/dado_d20.png,dados_compactos,04-1000614714.png,728,1230,96,110,transparente
s04_sala_quadrada,sala_quadrada,assets_individuais/tiles_compactos/sala_quadrada.png,tiles_compactos,04-1000614714.png,20,1330,121,115,transparente
s04_corredor,corredor,assets_individuais/tiles_compactos/corredor.png,tiles_compactos,04-1000614714.png,143,1330,149,115,transparente
s04_sala_irregular,sala_irregular,assets_individuais/tiles_compactos/sala_irregular.png,tiles_compactos,04-1000614714.png,299,1330,102,115,transparente
s04_cruzamento,cruzamento,assets_individuais/tiles_compactos/cruzamento.png,tiles_compactos,04-1000614714.png,406,1330,105,115,transparente
s04_sala_redonda,sala_redonda,assets_individuais/tiles_compactos/sala_redonda.png,tiles_compactos,04-1000614714.png,517,1330,101,115,transparente
s04_sala_escada,sala_escada,assets_individuais/tiles_compactos/sala_escada.png,tiles_compactos,04-1000614714.png,633,1330,108,115,transparente
s04_nevoa_negra,nevoa_negra,assets_individuais/tiles_compactos/nevoa_negra.png,tiles_compactos,04-1000614714.png,754,1330,115,115,transparente
s04_porta_madeira,porta_madeira,assets_individuais/portas_obstaculos/porta_madeira.png,portas_obstaculos,04-1000614714.png,45,1435,76,101,transparente
s04_porta_grade,porta_grade,assets_individuais/portas_obstaculos/porta_grade.png,portas_obstaculos,04-1000614714.png,168,1435,85,101,transparente
s04_porta_estreita,porta_estreita,assets_individuais/portas_obstaculos/porta_estreita.png,portas_obstaculos,04-1000614714.png,291,1435,78,101,transparente
s04_arco_aberto,arco_aberto,assets_individuais/portas_obstaculos/arco_aberto.png,portas_obstaculos,04-1000614714.png,395,1435,112,101,transparente
s04_fosso,fosso,assets_individuais/portas_obstaculos/fosso.png,portas_obstaculos,04-1000614714.png,527,1435,103,101,transparente
s04_porta_dupla,porta_dupla,assets_individuais/portas_obstaculos/porta_dupla.png,portas_obstaculos,04-1000614714.png,646,1435,93,101,transparente
s04_entulho,entulho,assets_individuais/portas_obstaculos/entulho.png,portas_obstaculos,04-1000614714.png,751,1435,110,101,transparente
s05_mapa_batalha_cavernas_do_caos,mapa_batalha_cavernas_do_caos,assets_individuais/arte_telas/mapa_batalha_cavernas_do_caos.png,arte_telas,05-1000614708.png,74,312,716,592,opaco
s05_retrato_alda_guerreira,retrato_alda_guerreira,assets_individuais/retratos/retrato_alda_guerreira.png,retratos,05-1000614708.png,82,943,194,242,opaco
s06_entrada_cavernas_do_caos,entrada_cavernas_do_caos,assets_individuais/locais_campanha/entrada_cavernas_do_caos.png,locais_campanha,06-1000614709.png,78,244,256,284,opaco
s06_dolmenwood_megalito,dolmenwood_megalito,assets_individuais/locais_campanha/dolmenwood_megalito.png,locais_campanha,06-1000614709.png,78,565,256,283,opaco
s06_fortaleza_da_fronteira,fortaleza_da_fronteira,assets_individuais/locais_campanha/fortaleza_da_fronteira.png,locais_campanha,06-1000614709.png,78,894,256,293,opaco
s07_corredor_escuro_porta_carvalho,corredor_escuro_porta_carvalho,assets_individuais/arte_telas/corredor_escuro_porta_carvalho.png,arte_telas,07-1000614710.png,72,895,718,299,opaco
s09_mapa_hex_erros_do_norte,mapa_hex_erros_do_norte,assets_individuais/arte_telas/mapa_hex_erros_do_norte.png,arte_telas,09-1000614713.png,73,367,718,627,opaco
s09_hex_colinas_arborizadas,hex_colinas_arborizadas,assets_individuais/hexes_destaque/hex_colinas_arborizadas.png,hexes_destaque,09-1000614713.png,103,1025,165,174,opaco
s10_mapa_masmorra_setor_c3,mapa_masmorra_setor_c3,assets_individuais/arte_telas/mapa_masmorra_setor_c3.png,arte_telas,10-1000614712.png,73,209,718,716,opaco
s10_corredor_umido,corredor_umido,assets_individuais/locais_campanha/corredor_umido.png,locais_campanha,10-1000614712.png,525,1112,234,138,opaco
